Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
媒体,1.6758800190361327,0.1292610264232559,2,7107,45
状态,1.668589926466843,0.12869873984096886,2,7159,45
当年,1.7553600596530463,0.1285203100349341,1,3282,45
就是,1.5430242450506024,0.1280646332583419,5,20292,45
反应,1.748376579017296,0.128009008042221,1,3305,45
根本,1.6497710509061418,0.1272472354710398,2,7295,45
联合国,1.6430765795627016,0.126730889296263,2,7344,45
遭到,1.7191556568021769,0.12586957120022285,1,3403,45
引起,1.6310306871377345,0.12580178673441558,2,7433,45
在内,1.620857931763144,0.12501715968096547,2,7509,45
这是,1.5242048121711214,0.12420246936129388,4,16542,45
国会,1.5900418829066147,0.12264031046726392,2,7744,45
发生,1.4751556007759319,0.12243181636213588,5,21717,45
行动,1.537144331949905,0.12238781997907755,3,12247,45
相关,1.4454929376744676,0.12181320755050574,6,26845,45
此次,1.6556829399882862,0.1212223575423633,1,3626,45
立场,1.5469497398518206,0.11931660317391957,2,8085,45
说明,1.540907425395858,0.11885055801574707,2,8134,45
矛盾,1.5391877345163312,0.11871791784718287,2,8148,45
反对,1.5302683767108944,0.1180299656478183,2,8221,45
坚持,1.5280812555474377,0.11786127246973326,2,8239,45
战争,1.4976002009898117,0.11551026144637368,2,8494,45
不得不,1.577466329010751,0.1154956560389113,1,3921,45
同样,1.4960708788871435,0.11539230446706894,2,8507,45
当时,1.4891593536877117,0.11485921687650111,2,8566,45
导致,1.392958097319143,0.11350760345481938,4,18862,45
平衡,1.463800687327303,0.11290329687910382,2,8786,45
按照,1.4453067005941267,0.11147685126209399,2,8950,45
愿意,1.5001936245817855,0.1098380635262895,1,4236,45
参加,1.4152598686273088,0.10915933193094773,2,9223,45
另外,1.4082369884853003,0.10861765550704383,2,9288,45
并不,1.4081293284755072,0.10860935166475648,2,9289,45
维持,1.4061934276773174,0.10846003517348908,2,9307,45
系统,1.404797604183391,0.10835237497378433,2,9320,45
外交,1.3296861504007138,0.10835177925992544,4,20094,45
问题,1.2086827252571006,0.10817575027164465,12,68036,45
一定,1.3235835788086465,0.10785450064281546,4,20217,45
完成,1.392958097319143,0.10743919097956375,2,9431,45
实际,1.3125158055339514,0.10695262396582873,4,20442,45
程度,1.3065168117584487,0.10646378556651996,4,20565,45
国家,1.133722626408167,0.10632804509707748,20,122220,45
接近,1.4513584953726641,0.10626255438100743,1,4448,45
完善,1.37426007358576,0.10599700793996074,2,9609,45
签署,1.3244908178128687,0.10545629346906729,3,15149,45
对外,1.3564162707637255,0.10462071116341887,2,9782,45
风险,1.3530484051524663,0.10436094688386302,2,9815,45
构成,1.3235341167089703,0.10208450276195474,2,10109,45
显示,1.308220182409994,0.10090333534926461,2,10265,45
一系列,1.3023920940337943,0.1004538134998268,2,10325,45
报告,1.284347646287197,0.0990620409322969,2,10513,45
增强,1.2805500531919376,0.09876913166919021,2,10553,45
保障,1.2713064484198622,0.09805617022378997,2,10651,45
做出,1.2549172185521296,0.09679206500687342,2,10827,45
也是,1.182169206997514,0.0963311055965158,4,23288,45
接受,1.244625847743237,0.09599828911662509,2,10939,45
数据,1.2052199756633015,0.09595991889034626,3,17068,45
战略,1.1362622582978814,0.09575401352325197,6,36573,45
宣布,1.228664685464731,0.09476720085517876,2,11115,45
背景,1.226417998381753,0.09459391334348406,2,11140,45
协调,1.2080949739765154,0.09318065409169016,2,11346,45
强烈,1.2695241675672289,0.09294938591962211,1,5335,45
涉及,1.2049270726999586,0.09293631310906374,2,11382,45
限制,1.1962667377692158,0.09226833940593382,2,11481,45
包括,1.07764208557908,0.09081403002009496,6,38781,45
例如,1.1644636031695719,0.08981535603294076,2,11852,45
突破,1.2235495847979605,0.0895833143272213,1,5586,45
以下,1.1589103705561037,0.08938703387417617,2,11918,45
同时,1.0350362726279927,0.08722359342881109,6,40469,45
如何,1.1306998717680334,0.08721115136001191,2,12259,45
对此,1.1654766034250312,0.08533144729307161,1,5920,45
威胁,1.1059654789001354,0.08530338172630067,2,12566,45
军事,1.0667172192659917,0.08227615407992435,2,13069,45
建设,1.009505670067957,0.0822613182004514,4,27677,45
信息,1.0470181202590099,0.08075675786519991,2,13329,45
拥有,1.0146858088000845,0.07826295895457099,2,13767,45
增加,0.9570694802392541,0.07798846444181146,4,29167,45
加强,0.9549802595118648,0.07781822067187287,4,29228,45
造成,1.0053592039420869,0.07754359569270558,2,13896,45
严重,0.9902182205070852,0.07637576802149111,2,14108,45
积极,0.9347939749376555,0.07617330630647648,4,29824,45
内容,0.9837182682736756,0.07587442515216333,2,14200,45
第二,0.9785205323320152,0.07547352253666316,2,14274,45
开始,0.9161254374192614,0.07465206818897854,4,30386,45
处于,0.9546381803514121,0.07363147102023675,2,14619,45
需求,0.94646319102627,0.07300093213967011,2,14739,45
关注,0.9434147179815624,0.07276580268511097,2,14784,45
理解,0.9900764670161684,0.07248936410479832,1,7055,45
共识,0.9686215320149086,0.07091852119825169,1,7208,45
体系,0.9186297223711244,0.07085413004977296,2,15155,45
尤其,0.9179700917403463,0.07080325258156159,2,15165,45
机制,0.917904152602147,0.07079816668007204,2,15166,45
开发,0.9059750604961848,0.06987807295474613,2,15348,45
地区,0.8238095499267143,0.0694232957296614,6,49987,45
管理,0.8764440918753788,0.06760034228677517,2,15808,45
国际,0.8012793474751266,0.06650287323808082,5,42605,45
结果,0.8605662598001307,0.06637568130382301,2,16061,45
尽管,0.8447527237719574,0.06515597949034925,2,16317,45
举行,0.8428546671788598,0.06500958193166582,2,16348,45
具体,0.8270757258974126,0.06379254841927559,2,16608,45
有关,0.8229297082414488,0.06347276508652422,2,16677,45
有效,0.8168917284567881,0.06300705426258528,2,16778,45
发挥,0.7942625954959618,0.061261663828688306,2,17162,45
因为,0.7740167705903636,0.05970009851472968,2,17513,45
必须,0.7688340839320458,0.05930035665405068,2,17604,45
双方,0.7372250416614263,0.05869804403368614,3,27254,45
人员,0.7972971449767887,0.05837484776920244,1,8555,45
不仅,0.7466440320835488,0.057588832651293206,2,17999,45
必要,0.7777352039815632,0.05694260216935189,1,8724,45
目的,0.7080089930172511,0.05460890285388176,2,18708,45
有所,0.7272216724938759,0.05324420724914381,1,9176,45
提供,0.6228642753099419,0.0495926109302507,3,30556,45
得到,0.6383321562148744,0.04923471177773246,2,20058,45
一种,0.6350471002518187,0.048981334626135034,2,20124,45
继续,0.6198089919535997,0.047806015691006634,2,20433,45
如果,0.6008540651886265,0.04634401765917422,2,20824,45
